nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD,년,월,일,시각
56,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
57,119,0.0,0.0,0.0,40.0,1.0,16.0,0.8,2022,3,29,17
57,120,0.0,0.0,0.0,30.0,1.0,16.0,0.5,2022,3,29,17
57,121,0.0,0.0,0.0,30.0,1.0,16.0,0.5,2022,3,29,17
57,122,0.0,0.0,0.0,35.0,1.0,16.0,0.6,2022,3,29,17
57,123,0.0,0.0,0.0,30.0,1.0,16.0,0.9,2022,3,29,17
57,124,0.0,0.0,0.0,40.0,1.0,14.0,1.1,2022,3,29,17
57,125,0.0,0.0,0.0,40.0,1.0,14.0,1.1,2022,3,29,17
57,126,0.0,0.0,0.0,45.0,1.0,13.0,1.1,2022,3,29,17
57,127,0.0,0.0,0.0,40.0,1.0,13.0,1.0,2022,3,29,17
57,128,0.0,0.0,0.0,40.0,1.0,14.0,0.7,2022,3,29,17
57,129,0.0,0.0,0.0,40.0,1.0,14.0,0.5,2022,3,29,17
57,130,0.0,0.0,0.0,45.0,1.0,13.0,0.8,2022,3,29,17
57,131,0.0,0.0,0.0,45.0,1.0,12.0,1.3,2022,3,29,17
57,132,0.0,0.0,0.0,50.0,1.0,13.0,1.9,2022,3,29,17
57,133,0.0,0.0,0.0,55.0,1.0,14.0,3.0,2022,3,29,17
57,134,0.0,0.0,0.0,55.0,1.0,14.0,4.7,2022,3,29,17
57,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,17
58,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.8,2022,3,29,17
58,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5,2022,3,29,17
58,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.1,2022,3,29,17
58,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.8,2022,3,29,17
58,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.6,2022,3,29,17
58,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.5,2022,3,29,17
58,125,0.0,0.0,0.0,60.0,1.0,10.0,1.5,2022,3,29,17
58,126,0.0,0.0,0.0,60.0,1.0,10.0,1.6,2022,3,29,17
58,127,0.0,0.0,0.0,60.0,1.0,10.0,1.6,2022,3,29,17
58,128,0.0,0.0,0.0,50.0,1.0,11.0,1.7,2022,3,29,17
58,129,0.0,0.0,0.0,45.0,1.0,12.0,1.6,2022,3,29,17
58,130,0.0,0.0,0.0,50.0,1.0,12.0,1.4,2022,3,29,17
58,131,0.0,0.0,0.0,50.0,1.0,11.0,1.2,2022,3,29,17
58,132,0.0,0.0,0.0,50.0,1.0,12.0,1.2,2022,3,29,17
58,133,0.0,0.0,0.0,50.0,1.0,12.0,1.2,2022,3,29,17
58,134,0.0,0.0,0.0,50.0,1.0,14.0,1.3,2022,3,29,17
58,135,0.0,0.0,0.0,45.0,1.0,15.0,1.3,2022,3,29,17
59,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,17
59,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,17
59,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,17
59,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.2,2022,3,29,17
59,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,17
59,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,17
59,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.2,2022,3,29,17
59,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,17
59,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,17
59,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.0,2022,3,29,17
59,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.9,2022,3,29,17
59,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.8,2022,3,29,17
59,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.8,2022,3,29,17
59,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,17
59,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.6,2022,3,29,17
59,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.5,2022,3,29,17
59,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.4,2022,3,29,17
60,119,0.0,0.0,0.0,55.0,1.0,14.0,3.1,2022,3,29,17
60,120,0.0,0.0,0.0,60.0,1.0,13.0,4.9,2022,3,29,17
60,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,17
60,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,17
60,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.5,2022,3,29,17
60,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.6,2022,3,29,17
60,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.2,2022,3,29,17
60,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,17
60,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,17
60,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,17
60,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,17
60,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,17
60,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,17
60,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,17
60,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,17
60,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,17
60,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,17
61,119,0.0,0.0,0.0,50.0,1.0,14.0,1.3,2022,3,29,17
61,120,0.0,0.0,0.0,50.0,1.0,14.0,1.3,2022,3,29,17
61,121,0.0,0.0,0.0,50.0,1.0,14.0,1.3,2022,3,29,17
61,122,0.0,0.0,0.0,50.0,1.0,15.0,1.2,2022,3,29,17
61,123,0.0,0.0,0.0,50.0,1.0,14.0,1.2,2022,3,29,17
61,124,0.0,0.0,0.0,45.0,1.0,14.0,1.1,2022,3,29,17
61,125,0.0,0.0,0.0,45.0,1.0,16.0,1.1,2022,3,29,17
61,126,0.0,0.0,0.0,45.0,1.0,15.0,1.0,2022,3,29,17
61,127,0.0,0.0,0.0,45.0,1.0,15.0,1.0,2022,3,29,17
61,128,0.0,0.0,0.0,40.0,1.0,16.0,1.0,2022,3,29,17
61,129,0.0,0.0,0.0,35.0,1.0,16.0,0.9,2022,3,29,17
61,130,0.0,0.0,0.0,35.0,1.0,16.0,0.9,2022,3,29,17
61,131,0.0,0.0,0.0,40.0,1.0,15.0,0.9,2022,3,29,17
61,132,0.0,0.0,0.0,45.0,1.0,15.0,0.9,2022,3,29,17
61,133,0.0,0.0,0.0,45.0,1.0,15.0,0.9,2022,3,29,17
61,134,0.0,0.0,0.0,40.0,1.0,14.0,0.9,2022,3,29,17
61,135,0.0,0.0,0.0,40.0,1.0,14.0,1.0,2022,3,29,17
62,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.2,2022,3,29,17
62,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,17
62,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.0,2022,3,29,17
62,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.9,2022,3,29,17
62,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,17
62,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.5,2022,3,29,17
62,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.4,2022,3,29,17
62,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.3,2022,3,29,17
62,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,17
62,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,17
62,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,17
62,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,17
62,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,17
62,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,17
62,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,17
62,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,17
62,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,17
63,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,17
63,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,17
63,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,17
63,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,17
63,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,17
63,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,17
63,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,17
63,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,17
63,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,17
63,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,17
63,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,17
63,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,17
63,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,17
63,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,17
63,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,17
63,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
63,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
64,119,0.0,0.0,0.0,40.0,1.0,16.0,0.9,2022,3,29,17
64,120,0.0,0.0,0.0,40.0,1.0,16.0,1.0,2022,3,29,17
64,121,0.0,0.0,0.0,40.0,1.0,14.0,1.0,2022,3,29,17
64,122,0.0,0.0,0.0,40.0,1.0,15.0,1.0,2022,3,29,17
64,123,0.0,0.0,0.0,40.0,1.0,15.0,1.1,2022,3,29,17
64,124,0.0,0.0,0.0,40.0,1.0,15.0,1.2,2022,3,29,17
64,125,0.0,0.0,0.0,40.0,1.0,14.0,1.2,2022,3,29,17
64,126,0.0,0.0,0.0,40.0,1.0,13.0,1.2,2022,3,29,17
64,127,0.0,0.0,0.0,45.0,1.0,12.0,1.2,2022,3,29,17
64,128,0.0,0.0,0.0,45.0,1.0,12.0,1.1,2022,3,29,17
64,129,0.0,0.0,0.0,50.0,1.0,15.0,1.0,2022,3,29,17
64,130,0.0,0.0,0.0,45.0,1.0,13.0,1.0,2022,3,29,17
64,131,0.0,0.0,0.0,40.0,1.0,13.0,1.0,2022,3,29,17
64,132,0.0,0.0,0.0,40.0,1.0,13.0,1.0,2022,3,29,17
64,133,0.0,0.0,0.0,35.0,1.0,14.0,1.1,2022,3,29,17
64,134,0.0,0.0,0.0,35.0,1.0,15.0,1.0,2022,3,29,17
64,135,0.0,0.0,0.0,35.0,1.0,15.0,1.1,2022,3,29,17
65,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,17
65,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,17
65,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,17
65,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,17
65,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,17
65,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,17
65,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,17
65,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,17
65,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,17
65,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,17
65,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,17
65,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
65,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
65,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
65,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
65,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,17
65,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
66,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,17
66,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,17
66,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,17
66,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
66,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
66,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
66,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
66,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
66,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,20
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,20
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,20
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,20
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,20
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
51,119,0.0,0.0,0.0,75.0,1.0,9.0,1.5,2022,3,29,20
51,120,0.0,0.0,0.0,70.0,1.0,10.0,1.5,2022,3,29,20
51,121,0.0,0.0,0.0,65.0,1.0,10.0,1.5,2022,3,29,20
51,122,0.0,0.0,0.0,65.0,1.0,10.0,1.6,2022,3,29,20
51,123,0.0,0.0,0.0,65.0,1.0,10.0,1.7,2022,3,29,20
51,124,0.0,0.0,0.0,60.0,1.0,10.0,1.8,2022,3,29,20
51,125,0.0,0.0,0.0,65.0,1.0,8.0,1.9,2022,3,29,20
51,126,0.0,0.0,0.0,70.0,1.0,8.0,1.8,2022,3,29,20
51,127,0.0,0.0,0.0,70.0,1.0,8.0,1.8,2022,3,29,20
51,128,0.0,0.0,0.0,70.0,1.0,8.0,1.7,2022,3,29,20
51,129,0.0,0.0,0.0,70.0,1.0,8.0,1.6,2022,3,29,20
51,130,0.0,0.0,0.0,70.0,1.0,8.0,1.6,2022,3,29,20
51,131,0.0,0.0,0.0,65.0,1.0,7.0,1.5,2022,3,29,20
51,132,0.0,0.0,0.0,70.0,1.0,4.0,1.4,2022,3,29,20
51,133,0.0,0.0,0.0,65.0,1.0,6.0,1.4,2022,3,29,20
51,134,0.0,0.0,0.0,55.0,1.0,9.0,1.3,2022,3,29,20
51,135,0.0,0.0,0.0,55.0,1.0,9.0,1.4,2022,3,29,20
52,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,20
52,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,20
52,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,20
52,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
52,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,20
52,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,20
52,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,20
52,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,20
52,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,20
52,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,20
52,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,20
52,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,20
52,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,20
52,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,20
52,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
52,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
52,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,20
53,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
53,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
53,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,20
53,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
53,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
53,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,20
53,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,20
53,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,20
53,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,20
53,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,20
53,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,20
53,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,20
53,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,20
53,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
54,119,0.0,0.0,0.0,70.0,1.0,8.0,1.6,2022,3,29,20
54,120,0.0,0.0,0.0,70.0,1.0,8.0,1.7,2022,3,29,20
54,121,0.0,0.0,0.0,65.0,1.0,5.0,1.8,2022,3,29,20
54,122,0.0,0.0,0.0,65.0,1.0,7.0,1.8,2022,3,29,20
54,123,0.0,0.0,0.0,65.0,1.0,8.0,1.7,2022,3,29,20
54,124,0.0,0.0,0.0,65.0,1.0,9.0,1.7,2022,3,29,20
54,125,0.0,0.0,0.0,65.0,1.0,8.0,1.6,2022,3,29,20
54,126,0.0,0.0,0.0,60.0,1.0,10.0,1.6,2022,3,29,20
54,127,0.0,0.0,0.0,55.0,1.0,9.0,1.6,2022,3,29,20
54,128,0.0,0.0,0.0,55.0,1.0,10.0,1.7,2022,3,29,20
54,129,0.0,0.0,0.0,55.0,1.0,10.0,1.9,2022,3,29,20
54,130,0.0,0.0,0.0,55.0,1.0,11.0,2.0,2022,3,29,20
54,131,0.0,0.0,0.0,55.0,1.0,12.0,1.9,2022,3,29,20
54,132,0.0,0.0,0.0,55.0,1.0,11.0,1.8,2022,3,29,20
54,133,0.0,0.0,0.0,50.0,1.0,11.0,1.7,2022,3,29,20
54,134,0.0,0.0,0.0,50.0,1.0,10.0,1.6,2022,3,29,20
54,135,0.0,0.0,0.0,50.0,1.0,9.0,1.5,2022,3,29,20
55,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
55,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
55,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,20
55,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
55,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
55,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
55,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
55,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
55,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
55,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,20
55,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,20
55,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,20
55,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
55,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
55,133,0.0,0.0,0.0,80.0,1.0,9.0,5.1,2022,3,29,20
55,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
55,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
56,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,20
56,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,20
56,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,20
56,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,20
56,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,20
56,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,20
56,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,20
56,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,20
56,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,20
56,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,20
56,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,20
56,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,20
56,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,20
56,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,20
56,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,20
56,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
56,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
57,119,0.0,0.0,0.0,65.0,1.0,9.0,1.6,2022,3,29,20
57,120,0.0,0.0,0.0,65.0,1.0,9.0,1.6,2022,3,29,20
57,121,0.0,0.0,0.0,65.0,1.0,8.0,1.5,2022,3,29,20
57,122,0.0,0.0,0.0,60.0,1.0,9.0,1.7,2022,3,29,20
57,123,0.0,0.0,0.0,65.0,1.0,7.0,1.8,2022,3,29,20
57,124,0.0,0.0,0.0,65.0,1.0,7.0,2.0,2022,3,29,20
57,125,0.0,0.0,0.0,65.0,1.0,6.0,1.9,2022,3,29,20
57,126,0.0,0.0,0.0,70.0,1.0,6.0,1.8,2022,3,29,20
57,127,0.0,0.0,0.0,65.0,1.0,5.0,1.7,2022,3,29,20
57,128,0.0,0.0,0.0,65.0,1.0,6.0,1.7,2022,3,29,20
57,129,0.0,0.0,0.0,70.0,1.0,7.0,1.6,2022,3,29,20
57,130,0.0,0.0,0.0,70.0,1.0,6.0,1.6,2022,3,29,20
57,131,0.0,0.0,0.0,70.0,1.0,6.0,1.6,2022,3,29,20
57,132,0.0,0.0,0.0,70.0,1.0,7.0,1.7,2022,3,29,20
57,133,0.0,0.0,0.0,70.0,1.0,9.0,2.8,2022,3,29,20
57,134,0.0,0.0,0.0,65.0,1.0,11.0,4.4,2022,3,29,20
57,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,20
58,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
58,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
58,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,20
58,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,20
58,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,20
58,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,20
58,125,0.0,0.0,0.0,80.0,1.0,8.0,3.5,2022,3,29,20
58,126,0.0,0.0,0.0,80.0,1.0,8.0,3.2,2022,3,29,20
58,127,0.0,0.0,0.0,75.0,1.0,8.0,2.7,2022,3,29,20
58,128,0.0,0.0,0.0,70.0,1.0,9.0,2.2,2022,3,29,20
58,129,0.0,0.0,0.0,70.0,1.0,8.0,1.9,2022,3,29,20
58,130,0.0,0.0,0.0,65.0,1.0,8.0,1.6,2022,3,29,20
58,131,0.0,0.0,0.0,65.0,1.0,6.0,1.4,2022,3,29,20
58,132,0.0,0.0,0.0,70.0,1.0,7.0,1.3,2022,3,29,20
